name,twitter_handle,wallet
"elonmuskape.bnb (,)",@Robinab15,0x69100188fe89eBfdc91A389F93DDc6Ea942c6Cc1
Captain LightYear,@Lightbeyond_,0x4d28411ed409D3F474F8F62725d8a8D71655261c
Mohamed magdy,@Mo7amedmagdi7,0x924E860ae88d42218A28D86Ed1713CCc53465618
Crypto Farmer,@CryptoFarmer007,0x2B873163eB1112a683f48853110bF8f4b4E50f53
Paper.eth,@Paper245,0xc54b3A23B3E25f862F821588795846d4A498c16f
Justme,@Justme2341me,0x0A9b0B463aa3DF2CD980d406F2cBd6bCC4535398
Anthony N $,@EzebubeNnamdi,0xae59f4a986eb20c0C6cE6E6F422Ea155e8F92CaE
flokii.sol,@flokii_1,0x5ba6555689F178CDCc7a630B135a8E7FE5507eD3
𝚂𝚊𝚖𝚜𝚘𝚗,@mbahScript,0xFC56EbB0646910edA628B202f0462277AF4d7855
"Henry (,)",@HenryAXX,0x3d9d7BE465221D4b9c0c8fEF4934123879BA2A55
crypto begin,@fredoularmy,0x1f7fFb415B25bE9EE0896b317D9A2c27AAaef981
crypto_ditsy.nft($NOM),@Crypto_ditsy,0x2a52b2bFB357DE4e44566b8A7257549766fC7A69
"Nitin Sadekar(,).lens.bnb ().eth(",@nitinsadekar1,0xe1eA3EdDC4c5EdAa52d4db5568F3DAfF6286747b
amanullah,@amanullah2113,0x5EAA1ea6BbEb7Aee1792e4aD38D8811dD82e8c13
Shubham,@Shubham71008621,0xA284014D2C99BB4440273266A753708D0126654F
batman33.33% saipen,@AlhassanDiscord,0xF856486DD976E3062BbA63d71E282CA6FE87293a
pumpdhashii.bnb,@pumpdhashii,0x1A142623399c7c63bF0CCea3C033DED60B2edDBe
yesw_real,@YeswReal,0xac546b79DE2599DD4bc5C9A80556FF5e7599E1dC
CLARACRYPTO,@ClaraCrypto02,0x73624a00dC38948097cA6971aa09b2C2949eeda9
Y u u ||Crypto.xyz,@Yuuta1x,0x12122Bc267cC9921b09C196479674D271541246f
Mide,@Mide2923,0xE28cBD1CD41CBa9CaA8e906396b8d5EE99E335E2
Krish,@Royal17522547,0x65FFACef76B382f7EA6558D30aB000b2fa464D89
Frengki,@Frengki37454048,0xdd7725b349B2E07d1b52985A7fCaf78d132fA53f
"ebom (,) .lens .bnb (, ) .",@potapota8000,0x73064f6C1C5dad8d917782aec16aB564feB3c011
yogesh lokhande,@yogeshl18331583,0xc25F97Fa0d6dcE03f8723b426aF7a006ea008e5B
Brezky28,@brezky28,0xc02f6A24b05235D2cc002cEAE2998EE985E4aCE4
"pseryte (,) .lens (, )",@SymFamouss,0x8e5dfa5DC64a030A9aA7e518aDe8dd9872B5E033
ymsp0x,@ymsp0x,0x55Ab0A4C07cb1b9cbAc58386BD6adF97E6918B5f
Tuấn,@Tun20373034,0x07dd3C3e555e9D69Db8B980a466826895047BB5F
TheBrainofTech | Quantum Eye,@thebrainoftech,0x2a6dBba36c82C8d2321bF1f6e4Ca5a416e611E0F
kendoll93908547.nft,@kendoll93908547,0x2703c5eE13BBd538Dcc19C3b777FeA8A875D0403
Xtarwiz OVERWORLD,@_Xtarwiiz,0x4FaB7fEDE39476B020d2d40D81976A29aE2D2F55
Royalty ❒,@Royaltyebiz,0xf507cC47e54e5eDa3443a82E9EA72c2bE08C350b
terryush1.nft.lens,@terryush1,0x97891BaD4d43DF73b658D6E16918D0D3dAD0cB5d
Sandwich,@sandwich0x8,0x82C6B24afe6C71Fd5D737E4dd839d5032713f4c9
folarihn Topoi,@folarihn,0xeD1F0B1271688F158aBC4E21884f1CA49495cee0
Toyin_tomato,@PweetieToyin,0xd73E62b9593c779B61EF2eFd7642303761E4E368
Coblenk,@CoblenkCrypto,0xF925DEDB0Ec8df038F40F031d8F0766e0826C7B0
Aadarsh Kumar,@Aadarsh1743,0xFb6C410231C8Ca76684a1B1D8cF16521D724889c
J.T,@JT_Jig,0x9F90a22CcdCc2e495AeE90Ea61a0B1Dd1a144e76
Josh Eket,@JoshEket,0xf92cF422682937F304AbE9C5518D530e3Ca34061
"Quentin.Soul (,) (,) ,",@KleyMelvin,0x5B1EbCFC3B93778245727c69D46f80F1a82aF849
Certified Samuel,@officialsam007,0x478e775dEe62734452Bab32cdBa02329C7805C94
Dfranklin,@franklindavid01,0xD075A66df5B38c15b82B23F4e6a12c6924d8D727
Anara chibuike Solomon,@iamsolex4,0xa7C9F0Bc4Eca247FBA740780EB85Af7397Fd5638
"king (,) || (33.3%) || 0xbnbcz.bnb",@ezenwa_gc,0x355E5C272C662D40E2b3b4C4CB959698F5B8FBCc
"Nkechi.eth 001(,)",@nkechi_eth,0x335Bc98fB03631bD7aA334845A2E26efeb0A0f89
Arem//Pompay,@pompay_,0x4682925b1C42641EB3152E3199137fe940737278
Mide,@mide1931,0x13E0944F20c5F18a346dF4224b29e4C7AaAB0b5e
oluchi73891397.nft,@Oluchi73891397,0x1b29564637BdC3Ee376A19975C1Ff3F8ac3483F1
Ragnar,@King_Rook_ie,0x66a0c28B872a05167fEcAC11E3d009778eBB4912
BigVee,@_Vennie,0x794F83B9Ebe8872E49A4d44E8b14aC72820639ab
kessy.lens...kessyboy1.bnb,@Kessyboy1,0x13a875Ea21c9F2F599F667a02EE90F4758f1C873
"ᗩɖᎥossBaby ( ) (), (,) (L3, ) (E.R.A)",@cagatayaltin,0xDd887b8A740E597d1dd1fe96a6693F33729E8172
Alter ego,@Theprize6_,0x455116d9e47B846eed22C52f68bC10560bAE2C16
Who Be This Guy?,@DreKingkong,0x92f312c32ad0Be5964E60DCf054F426Ce4114697
Liltu egbo,@Liltu_dre,0x98eD1716d36BE35EFeA80eE2dC2df7f24acAEa18
Ningrum ning,@Ningrumning4,0xc35Ee3F2Bbd925585D50397C7A89aeFd2add5476
"SNEBA (,) | bomba.bnb",@Sneba0,0x8D106c747CD21272D4C9Ff0Af8d53A9C9AcA25d2
Shardeum Times | Community,@shardeumtimes,0x75d97C84F4cAdCa95b375895Cf50e7CbBb8f09B1
"(L3, ) kalos (,) .eth (L3, )",@muratboc,0xF86acED730D6Fa0340cD811f7B88adc13b22f5C2
Yuri,@Alex53939203,0x9Ec9421965F8d27AfeFA32249E2AC2bb5a0E2c87
"cem murat (,) .eth (L3, )",@cemmurat2002,0x302d8d638e10df112E705b3d9cfE33118E0E113D
"erfa (,) .eth (L3, )",@ErfaErt,0x18494636ed501765D3F9ad5795970717484b350c
inner,@floki63_,0x0eF7853dc2CDE65424ed8f4D9B6966e61dfEf007
"aliya1999 (,) (L3, ) aztec2006.eth",@alipos6,0x790Ea37aF97F3b21bcFDC8D9Ea8a1eD3eC05b6ef
"ayse ayse.eth (,) (L3, )",@ayseays97491259,0xD490d7aC76D1fE8Ec0572C7F69ca4E99514C6164
(CHA) OVERWORLD,@TrentP67,0x13E01a4e6Ef05523210B83349Dfa82F8B7eED278
Kakangcasbon,@kakangcasbon,0x773684A3F7e73d5517E9abA7ECEA2d2bBe5ff239
"kafqa.eth(,)",@kafka03554512,0x8055D4602014737c027D3178929C569083601a8d
IveGotThoughts -income.eth | -0462.eth | 0612.sol,@Stocks824,0x8e1f7a6315aB27B351055823A30168524B8c0f31
Fle4azo (33.3%),@Flechazo_Gt,0x1ec3761Bbb2d06255FB9170Ff2C9a1A024dCd997
$¥^π OVERWORLD,@Fcastrox,0x3E1f996345BF39aBb45E493E7b2f49e36e32504f
Olatomide Samuel,@OlatomideSamuel,0x960F2f744c5fF5E865E7AaB22ff18745B096F4D7
Harkiem.,@Harkiem1228,0xe52c3390E37f9E6692E3EeA98D088787775f06D2
Annisa indo,@IndoAnnisa,0xBF7a1811927d83257AF997a98d240EE3B9a731Ba
"sumey Bostanci (,) (L3, )",@BostanciSumey,0x45233Ff6BBC10f0Eb41F430561ac97d78dDfb4cd
jSants,@mztadrops,0x29029BbE90540245c3d05CdD52f06730dECCac2F
...,@gkhntkn,0x4F34139758439c958B949106bbfBC63fee059246
vickman.icp∞ | Quantum Eye,@EzenwaVickman,0x6E7E101D0899f27420897aBD3E9E91aba67E7b6E
Investor_muppi,@baron_muppi,0x5a9939892DB3F7aAB32A7c437d5DC27a829932d3
lmao,@ted63_,0xE656e12918751142cAb6B67301b08849d09289b9
Paperboi,@Paperboi05,0xc4238e906c3726Da5bbc7e0095be02C7A228d0f9
Santiago Ikuzo,@iscosantiago1,0x8b5A8a28CbB06fe60E0Caa727efE03d796197c75
Stanley,@itzcrypto9t,0x1DF61132e2DC3F5F364E93Ad4F65B4E8Acb37146
damilola,@dammy25,0x6090F03aA93C437B91b4a834B9E712fC272718cd
Megamega,@itzmegamega,0xB36bc2e6264194eA3E2bB66A2F70726Dd7bD1399
"COINDUKE.lens (,) (, )OG.",@c0indukk,0xA3D71885E89117FE862D6d6DC611E4Cf45F447A9
Quinofcrypto,@quinofcrypto,0x7B411a72bF2e4C1aaA809656c74e08b7a6eE2D7F
LILISz.xyz,@lilis84_5,0xD741Ec31be9a32fCBF5f4D78eb6EC35F4194D94F
LALY,@lalywings,0x12168dAb693a1cAEc7215eb7d03b6858cc567aBf
"(,).lens carla85.bnb",@carlamarinbosch,0xF80c0753036C2d3AC7759389f80aF3ed3612C569
Nftflacko.wallet,@nftFlacko,0xf5a3e8112e70108C43D12a6df00de9b1c24CCeF9
CryptoWin,@Cryptowin_india,0xe0F6858b2B20D60C0881FAdda8652b1fAc580C5F
Bmb,@Bolat500,0x0E75149C39a2E236de9BE2EB8358302348123081
Soniriski,@Soniriski1,0x19688914586D2cb37782473D214df742a474a2Ad
Ola kunle,@ola_extra,0x3113271C27ba2990B8D11D717C0E23Ea060df5DF
"crownade.eth (,)",@joshuaadeyy,0xC277c3Abf7bAC5B8861D8BCF384A1840900a3E1f
Iamcoolcat,@Iamcoolcat1,0x44367390f0f435Db97683226d752Ff26B8429DD6
Olatomide Samuel,@OlatomideSamuel,0x97563b7eAEba0DEf5C0976a7FDE8E567190bF670
LORD_JD,@LORDJD6,0xF50546E7aD4E10c7F68410DfD497ED8fC19F1b22
0xmikkyyaw.nft,@mikkyyaw,0xmikkyyaw.nft
0xmikkyyaw.nft,@mikkyyaw,0xFada38795f2B936B99c7b5b43bcCb95F90850c4d
Arthaya,@arthaya89,0x6e9468c92E14E515b3E2d106F912AB8b9C1Fb004
Aaftab Khan,@Aaftabank,0xD432AfF3f591E39F516203b6EACb4ca22F1F37EA
SOLTECH_eth,@Nwa_anara,0x01AeCB3b224279a8eb7f452bc49883BdBa214429
Bankyz |,@Bankole13056625,0x533250A034F5C71eE5A535ab5097Ad9C87adF664
"Ezenwa (,) 0x2eth.bnb",@match_gc,0x2f265e93AC0d738152C69B770e98261BED5CebaA
"Swift (,) ezswift.bnb",@cz_swift,0xC25B1344c3c3Fe7d892C2D878c3737f758a8F752
Kwhy,@Kwhy02,0xDe14824F3f97dD9f0944eE9271fC0C930cfD7538
Savagebee,@Savagebee6,0xF0cD79fD47ab1Cd078e51bAD24bcB76CF50A18DB
scril,@anonresearchboy,0x864Cb63AAEbf6ef34D239a7d9B2b2ecdeFb7B007
Feenyxz.bnb,@feenyxz,0x1f137c4115Cd24956d5FB94fF47a3fe39EbDFa13
Duckylord,@GoodnessChibui1,0x9259d50720237e8f3808010375dD272882FbcC5E
"chi(,)",@Black6653,0x7C8E15Dd2cAfF74c8c93c3F8f401b825d691A631
Samson Olagunju,@Eyitayo81,0x42320f19d61536859Cd13C1Da06754fD527fb6e3
GgGregory,@GregoryZan,0x15C7Ea7f94636AF79ABFe60f25abb817E68c3bBa
Nifedipine,@Dr_lemenary,0x59cA3b53A7b74989260F8c6D9E145a07342833aa
BREEZE,@BREEZE0244,0xD824D92690847BfB2C708654b30f94488887a5c7
Trollz OVERWORLD,@PopeMena,0x3960491Ba99fFF33840aE567f810e2ff348fe12a
Kngjosh,@degentrader001,0xf7a414F581e4193f17AE5e9073f1b34Ee3B1F584
"Quentin.Soul (,)",@KleyMelvin,0x5B1EbCFC3B93778245727c69D46f80F1a82aF849
"ᗩɖᎥossBaby ( ) (), (",@cagatayaltin,0xDd887b8A740E597d1dd1fe96a6693F33729E8172
Charlie,@doncharlie035,0x1671E37374B914a7207fD2CB0Dd2a4bD487d1DF4
Dej,@owlsandcigars,0xb19e6f5ae2dd67C2265Ec41b9e488F1180EBde25
Nkechi.eth 001(,@nkechi_eth,0x335Bc98fB03631bD7aA334845A2E26efeb0A0f89
SkyGecko ライト|OVERWORLD,@realpla_ya,0x4980511046bCFefb325D4548D4Ac9156B9734978
"kafqa.eth(,",@kafka03554512,0x8055D4602014737c027D3178929C569083601a8d
crownade.eth (,@joshuaadeyy,0xC277c3Abf7bAC5B8861D8BCF384A1840900a3E1f
"erfa (,) .eth (L3,",@ErfaErt,0x18494636ed501765D3F9ad5795970717484b350c
Bernard,@bernance__,0x33d7eaca2D1a4b77C9CB2dd6e56587fA6e3747bd
Agus Budiono,@susuelite21,0x6E057DEa34aDc0EB4f6de392fA40d2917840D6F0
WIL$ON,@ix_wilson,0xf2CD6537E02f797dd4f29582Dd4763a0325EbC2E
IMPECCABLE LADE,@lade_banji,0x5435A74591F0e4740A941eBc9c0BE8C3F520C055
MARCELLOTTI,@MARCELLOTTI1,0x779455Eb2202833c4F8Fc55769279532F711503C
Zee//OVERWORLD//PettoKado,@juneandfifth,0xFe73E60E2721B13cF66a3b727F3dbdc69104e46e
Vk Overworld,@valkiz_jr,0xeE2a2E390887E9bda9f869b041ccdcB9bFCd56dc
erick Overworld,@SIloabusiaka,0xE3E73bADb9A735fd74CdF298D3593A665EA63529
Bima Juventini,@BimaJuventini,0x4a0Ce17314A0d93C791a1E9AD5853BA35c9E156d
Vibewithme || ackerman.btc,@Vibewithme026,0x6AC39B54daC2D3f2D09B6B1C702b11DD222CC437
Bolarinwa,@Bolamidee1,0xB154Ff0ca13372fbdC817129cEF2cF33a1Ca5dAf
Youngpope10 ヤングポープ,@Youngpopedrj,0xAB4a976ef1390CEC23d756749ac953fe191B6F9E
本間宗久 | OVERWORLD,@idntknw21,0x69cCdDec37f7aDd3c113A34408Ffe2A39B5Ac3Cf
TeSsY,@tersleem,0xa2eD60E743e00cECbA4E5876b4e9af45b288b31F
Adedeji Adebimpe,@temiloluwa91,0x79Ef0864e67Bc37D0Fe946B7A22775646D5742F2
"goodman(,)(, ).lens",@w003339999,0x7065eee5D211e6CcB8A45F5a42EB3F92Ee397875
Callmesceah (FREEOWN! ),@sceahxyz,0x75037382006000B02A835419D0F4Ecd77E0b0040
Lay Con Overworld,@lay_con2,0xF5562E7b5B7bc51ca21c81c61395221D4C80353F
тнєωєв3ʋɛƈռǟ,@6ft_cool,0x4A346b08A5f939a1c707F0e40b2f8a6b59D26a20
Mykola,@Nobel7777,0x97046d0b8e38a8FEde0044A28dbed1feA2a5Cf02
"Babalola Oluwatobi , | Final Stardust",@Coded2021,0x9a964418608041A0aCd9118FA94928424C9BbB8C
DemigodIk (1/WA) OVERWORLD,@Demigod_ik,0x1113b5e693EfD216a7694E0F02F7471b3bB255ca
Ifeoma || OVERWORLD,@ifeoma__uc,0xF93D97D4371c0f035F125f8b8b2f75Aa8Eb402D2
Jamal The Alpha,@jamal_alpha_,0x9496636bE2F71E8deD8E8Fc758c428E9d55a19d8
Big Mike,@fepz_,0x5c5FA1ea5a3C5d87B1d6b4E128a7553DE0260863
"mihor.bnb | mihor.stark (,) (,)",@VikingUkraine,0x0652fDD2d465d2600fc719b37e7A1105D05F5773
"Johnny (,)",@Johnni_87,0xa799cF9a9242eB89d77a61571fb14502F6Ba453C
"Re1ns(, )(, )(,)",@re1ns68,0xCD43526982380DE2eCA26d8De21E93BF2f117Fe8
Sufyan Jutt| LOE,@SufyanJ97637343,0x5399C977e286146876Fd49744D30Bd762aF917fA
YourWeb3Designer,@WasmarGraphics,0x3eDa2c9f3dDbd216574dF5962425C63DAB0B9642
domainname.stark,@argentuzzio,0x9CF3F348DDb94b9025188082E6677fb85B87Bd56
